"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"17924","22","16",2,"10 KOs","2 KOs"
"971","40","13",2,"17 KOs","4 KOs"
"218197","39","22",4,"6 KOs","5 KOs"
"10746","77","70",20,"19 KOs","6 KOs"
"179735","11","6",0,"5 KOs","1 KOs"
"156955","22","12",4,"3 KOs","2 KOs"
"113275","30","15",0,"7 KOs","3 KOs"
"24634","21","7",4,"5 KOs","0 KOs"
"23422","32","19",6,"9 KOs","5 KOs"
"13821","9","18",1,"4 KOs","5 KOs"
"71507","17","13",1,"12 KOs","8 KOs"
"10431","39","16",16,"14 KOs","4 KOs"
"634931","13","3",0,"9 KOs","2 KOs"
"109911","28","8",3,"8 KOs","1 KOs"
"136287","35","14",7,"15 KOs","4 KOs"
"176934","18","12",1,"4 KOs","2 KOs"
"22366","20","10",5,"7 KOs","4 KOs"
"10908","20","9",6,"7 KOs","7 KOs"
"6377","16","4",0,"7 KOs","2 KOs"
"24300","14","6",0,"5 KOs","4 KOs"
"12888","70","33",8,"42 KOs","4 KOs"
"12133","58","47",8,"33 KOs","20 KOs"
"10744","47","4",8,"35 KOs","1 KOs"
"25291","21","11",0,"9 KOs","7 KOs"
"10298","7","7",0,"4 KOs","6 KOs"
"639781","29","22",10,"1 KOs","5 KOs"
"93509","18","14",2,"13 KOs","10 KOs"
"132629","34","74",12,"10 KOs","21 KOs"
"26737","29","16",1,"18 KOs","5 KOs"
"214263","19","2",0,"9 KOs","0 KOs"
"7666","25","14",1,"9 KOs","3 KOs"
"7876","38","15",0,"15 KOs","3 KOs"
"36010","29","23",6,"7 KOs","8 KOs"
"13249","61","25",3,"23 KOs","2 KOs"
"2737","29","9",0,"15 KOs","2 KOs"
"1298","28","22",0,"23 KOs","11 KOs"
"48928","22","7",0,"10 KOs","5 KOs"
"46975","15","30",9,"5 KOs","8 KOs"
"61562","18","20",5,"10 KOs","4 KOs"
"301196","25","3",1,"17 KOs","2 KOs"
"60084","60","33",36,"15 KOs","6 KOs"
"46790","27","6",0,"15 KOs","5 KOs"
"837","15","3",1,"9 KOs","3 KOs"
"780772","16","0",0,"7 KOs","0 KOs"
"45926","63","28",10,"24 KOs","3 KOs"
"42319","18","4",5,"8 KOs","0 KOs"
"37049","13","32",5,"6 KOs","5 KOs"
"205579","62","5",1,"41 KOs","2 KOs"
"265431","39","14",1,"31 KOs","10 KOs"
"11846","6","5",1,"2 KOs","3 KOs"
"447576","12","2",0,"10 KOs","0 KOs"
"32421","19","10",1,"11 KOs","3 KOs"
"21604","16","17",1,"5 KOs","9 KOs"
"92277","16","5",0,"10 KOs","2 KOs"
"99368","28","21",8,"11 KOs","7 KOs"
"14677","26","4",1,"19 KOs","2 KOs"
"90315","18","12",0,"1 KOs","1 KOs"
"10087","16","17",8,"1 KOs","1 KOs"
"81787","37","27",14,"8 KOs","3 KOs"
"34799","49","13",2,"35 KOs","5 KOs"
"69602","10","2",2,"3 KOs","0 KOs"
"254089","28","10",0,"22 KOs","7 KOs"
"23887","36","32",2,"14 KOs","8 KOs"
"56261","41","13",4,"19 KOs","5 KOs"
"84076","43","41",33,"8 KOs","5 KOs"
"46634","15","6",2,"7 KOs","3 KOs"
"165447","24","5",2,"2 KOs","4 KOs"
"37600","15","3",2,"4 KOs","1 KOs"
"50666","41","38",32,"10 KOs","5 KOs"
"374074","36","10",1,"25 KOs","4 KOs"
"285638","12","6",0,"7 KOs","2 KOs"
"111485","23","1",0,"20 KOs","0 KOs"
"40004","28","10",3,"18 KOs","5 KOs"
"32871","25","12",3,"8 KOs","7 KOs"
"66100","7","6",0,"3 KOs","2 KOs"
"32708","24","14",2,"16 KOs","7 KOs"
"446605","22","23",3,"7 KOs","4 KOs"
"11881","3","10",0,"1 KOs","8 KOs"
"68087","19","5",1,"13 KOs","3 KOs"
"54799","18","2",3,"8 KOs","1 KOs"
"23891","19","7",1,"0 KOs","2 KOs"
"57067","45","23",9,"23 KOs","7 KOs"
"473","13","10",3,"3 KOs","2 KOs"
"71682","9","11",2,"6 KOs","8 KOs"
"97182","37","18",20,"13 KOs","2 KOs"
"7925","22","4",1,"15 KOs","4 KOs"
"339765","36","7",1,"18 KOs","2 KOs"
"52778","17","1",0,"13 KOs","1 KOs"
"22154","19","5",0,"13 KOs","3 KOs"
"57368","20","43",5,"1 KOs","3 KOs"
"30360","18","6",0,"13 KOs","2 KOs"
"33653","25","18",5,"9 KOs","5 KOs"
"142308","14","4",0,"8 KOs","2 KOs"
"45873","21","13",0,"7 KOs","6 KOs"
"30402","24","10",1,"13 KOs","4 KOs"
"143950","38","19",4,"6 KOs","6 KOs"
"495046","19","4",1,"8 KOs","2 KOs"
"856778","7","0",0,"4 KOs","0 KOs"
"6520","22","15",4,"10 KOs","4 KOs"
"72984","18","7",3,"7 KOs","3 KOs"
"27870","14","6",2,"6 KOs","2 KOs"
"55369","21","4",0,"20 KOs","3 KOs"
"186250","17","15",2,"11 KOs","8 KOs"
"10706","29","13",20,"18 KOs","7 KOs"
"45791","33","8",3,"14 KOs","2 KOs"
"102929","25","9",3,"10 KOs","2 KOs"
"16636","18","7",0,"6 KOs","5 KOs"
"314049","26","3",0,"17 KOs","2 KOs"
"93084","30","28",8,"5 KOs","9 KOs"
"18239","25","7",2,"14 KOs","4 KOs"
"389494","9","2",2,"0 KOs","0 KOs"
"110662","11","4",0,"3 KOs","0 KOs"
"372148","20","6",1,"7 KOs","4 KOs"
"7879","56","32",3,"38 KOs","11 KOs"
"355043","34","17",2,"15 KOs","5 KOs"
"10904","10","9",4,"5 KOs","3 KOs"
"78863","23","8",2,"10 KOs","0 KOs"
"425002","36","6",0,"25 KOs","5 KOs"
"101215","35","11",4,"24 KOs","8 KOs"
"157225","45","34",7,"16 KOs","12 KOs"
"144200","26","11",4,"10 KOs","2 KOs"
"936","14","18",1,"9 KOs","8 KOs"
"3890","40","28",4,"29 KOs","10 KOs"
"150591","11","6",1,"5 KOs","2 KOs"
"71466","44","22",1,"8 KOs","14 KOs"
"113376","17","1",0,"4 KOs","0 KOs"
"43428","37","8",0,"15 KOs","5 KOs"
"54541","18","3",0,"4 KOs","2 KOs"
"78330","31","5",0,"16 KOs","3 KOs"
"257299","32","4",1,"24 KOs","2 KOs"
"151977","16","10",0,"15 KOs","4 KOs"
"37088","20","5",0,"16 KOs","4 KOs"
"34843","15","10",2,"6 KOs","7 KOs"
"60896","17","5",2,"4 KOs","3 KOs"
"287571","8","0",0,"4 KOs","0 KOs"
"69041","26","14",3,"22 KOs","6 KOs"
"231836","19","10",5,"6 KOs","2 KOs"
"368105","11","0",2,"8 KOs","0 KOs"
"279707","12","3",1,"1 KOs","2 KOs"
"82089","18","7",5,"7 KOs","4 KOs"
"738345","13","1",0,"12 KOs","0 KOs"
"96339","26","7",7,"7 KOs","5 KOs"
"45020","44","15",12,"5 KOs","2 KOs"
"132617","14","10",0,"8 KOs","7 KOs"
"44553","30","14",3,"19 KOs","8 KOs"
"33014","7","7",0,"4 KOs","1 KOs"
"52551","3","6",0,"3 KOs","4 KOs"
"3454","34","8",1,"19 KOs","6 KOs"
"71574","31","17",5,"10 KOs","2 KOs"
"4537","12","41",4,"5 KOs","0 KOs"
"18201","17","7",0,"13 KOs","7 KOs"
"10437","33","33",5,"4 KOs","4 KOs"
"64236","25","8",4,"10 KOs","0 KOs"
"81163","23","11",6,"2 KOs","2 KOs"
"370920","26","12",0,"6 KOs","2 KOs"
"23012","35","5",3,"24 KOs","1 KOs"
"17720","21","8",0,"19 KOs","4 KOs"
"34803","15","20",2,"1 KOs","4 KOs"
"25815","22","7",0,"11 KOs","6 KOs"
"752510","13","3",0,"12 KOs","1 KOs"
"16315","34","22",4,"12 KOs","11 KOs"
"17249","25","30",9,"7 KOs","6 KOs"
"45268","35","30",8,"6 KOs","6 KOs"
"60228","15","6",1,"6 KOs","3 KOs"
"167295","20","9",2,"9 KOs","5 KOs"
"24635","29","8",2,"15 KOs","4 KOs"
"5255","26","29",7,"6 KOs","10 KOs"
"306559","30","6",1,"14 KOs","2 KOs"
"24613","27","26",7,"14 KOs","9 KOs"
"2876","20","8",1,"20 KOs","6 KOs"
"35514","19","15",0,"12 KOs","11 KOs"
"99116","13","4",0,"1 KOs","0 KOs"
"103530","30","9",1,"9 KOs","5 KOs"
"87760","40","5",5,"25 KOs","3 KOs"
"43883","17","9",2,"6 KOs","3 KOs"
"26917","27","2",0,"10 KOs","1 KOs"
"82822","38","24",9,"11 KOs","5 KOs"
"3320","20","7",2,"7 KOs","5 KOs"
"49315","36","18",2,"25 KOs","10 KOs"
"5822","11","13",6,"5 KOs","2 KOs"
"30712","17","7",1,"9 KOs","2 KOs"
"96392","34","17",5,"14 KOs","13 KOs"
"68733","26","17",5,"6 KOs","6 KOs"
"51365","9","20",3,"2 KOs","1 KOs"
"67779","54","25",6,"14 KOs","5 KOs"
"74604","42","25",3,"8 KOs","9 KOs"
"203063","15","6",1,"8 KOs","1 KOs"
"37540","50","36",12,"29 KOs","21 KOs"
"108877","16","19",6,"3 KOs","8 KOs"
"113387","13","4",1,"2 KOs","3 KOs"
"60298","38","22",8,"20 KOs","11 KOs"
"195900","17","14",5,"0 KOs","2 KOs"
"11033","11","8",4,"10 KOs","4 KOs"
"98508","10","9",1,"5 KOs","4 KOs"
"78571","20","12",3,"8 KOs","2 KOs"
"304213","42","14",2,"25 KOs","5 KOs"
"74247","34","12",4,"10 KOs","5 KOs"
"31220","20","5",0,"11 KOs","3 KOs"
"54173","17","25",1,"14 KOs","5 KOs"
"130262","17","4",1,"8 KOs","1 KOs"
"49517","32","11",9,"4 KOs","4 KOs"
"28229","23","12",3,"17 KOs","6 KOs"
"80956","20","3",1,"13 KOs","1 KOs"
"371372","23","6",1,"7 KOs","2 KOs"
"67082","20","18",9,"9 KOs","3 KOs"
"34786","26","8",0,"18 KOs","2 KOs"
"76184","19","9",0,"9 KOs","3 KOs"
"86965","24","13",1,"18 KOs","7 KOs"
"9789","32","16",3,"13 KOs","7 KOs"
"16063","12","1",0,"12 KOs","0 KOs"
"9821","93","30",15,"71 KOs","13 KOs"
"44697","15","14",2,"0 KOs","6 KOs"
"302550","8","3",0,"4 KOs","3 KOs"
"15279","31","15",3,"16 KOs","8 KOs"
"291814","29","13",1,"15 KOs","1 KOs"
"370615","50","35",26,"10 KOs","3 KOs"
"118610","32","6",2,"24 KOs","6 KOs"
"480766","40","3",4,"22 KOs","0 KOs"
"223174","28","15",4,"12 KOs","8 KOs"
"7720","21","4",4,"9 KOs","3 KOs"
"147691","28","24",8,"8 KOs","17 KOs"
"84691","15","9",1,"7 KOs","5 KOs"
"42","44","17",2,"19 KOs","6 KOs"
"31754","22","20",2,"9 KOs","6 KOs"
"146771","20","4",2,"11 KOs","2 KOs"
"46666","12","2",0,"4 KOs","0 KOs"
"688963","32","17",3,"19 KOs","3 KOs"
"470497","35","18",7,"16 KOs","6 KOs"
"113771","39","19",2,"21 KOs","6 KOs"
"4605","19","6",0,"15 KOs","4 KOs"
"92641","19","7",1,"12 KOs","5 KOs"
"10707","45","17",14,"32 KOs","10 KOs"
"9101","39","10",3,"25 KOs","6 KOs"
"61","14","19",3,"2 KOs","3 KOs"
"28312","22","20",2,"12 KOs","9 KOs"
"81819","38","18",15,"4 KOs","6 KOs"
"61283","27","10",10,"11 KOs","2 KOs"
"68795","31","8",3,"14 KOs","1 KOs"
"6726","48","11",3,"27 KOs","7 KOs"
"88791","19","11",0,"0 KOs","1 KOs"
"49101","42","30",9,"17 KOs","8 KOs"
"7609","28","14",0,"10 KOs","5 KOs"
"17022","21","10",4,"15 KOs","4 KOs"
"33643","27","29",1,"8 KOs","12 KOs"
"16016","41","13",9,"16 KOs","1 KOs"
"1212","31","19",4,"18 KOs","5 KOs"
"10714","27","22",20,"10 KOs","5 KOs"
"29342","18","25",4,"3 KOs","5 KOs"
"48460","26","6",2,"1 KOs","2 KOs"
"4509","30","8",1,"11 KOs","5 KOs"
"791913","12","4",1,"9 KOs","3 KOs"
"90614","25","31",12,"4 KOs","4 KOs"
"54198","49","16",10,"19 KOs","8 KOs"
"109826","7","4",2,"4 KOs","1 KOs"
"163793","18","2",2,"3 KOs","1 KOs"
"122982","17","13",2,"2 KOs","3 KOs"
"124726","24","21",11,"17 KOs","8 KOs"
"123585","20","5",1,"6 KOs","3 KOs"
"44128","20","18",2,"3 KOs","1 KOs"
"32946","32","7",3,"22 KOs","2 KOs"
"626230","21","3",0,"17 KOs","1 KOs"
"19123","31","7",1,"9 KOs","3 KOs"
"16640","18","2",0,"14 KOs","2 KOs"
"179085","11","0",0,"7 KOs","0 KOs"
"15808","18","3",2,"14 KOs","2 KOs"
"7294","54","10",0,"35 KOs","9 KOs"
"77769","10","2",2,"4 KOs","1 KOs"
"59392","3","3",0,"3 KOs","2 KOs"
"104722","24","9",1,"9 KOs","4 KOs"
"5027","32","8",1,"20 KOs","5 KOs"
"6729","29","8",2,"14 KOs","6 KOs"
"39883","24","7",17,"7 KOs","2 KOs"
"31423","18","8",0,"10 KOs","5 KOs"
"45178","13","10",18,"4 KOs","1 KOs"
"196944","12","9",1,"6 KOs","1 KOs"
"52714","26","6",0,"6 KOs","1 KOs"
"116742","21","11",3,"8 KOs","4 KOs"
"68898","26","24",4,"12 KOs","7 KOs"
"148006","15","7",2,"7 KOs","2 KOs"
"29880","18","9",1,"9 KOs","7 KOs"
"430314","37","5",2,"29 KOs","0 KOs"
"24336","11","5",0,"3 KOs","2 KOs"
"148872","16","3",8,"5 KOs","0 KOs"
"96126","20","3",3,"3 KOs","0 KOs"
"617801","28","3",0,"19 KOs","1 KOs"
"143138","20","19",4,"6 KOs","6 KOs"
"49682","20","9",4,"10 KOs","3 KOs"
"7597","13","7",4,"4 KOs","4 KOs"
"32051","18","5",1,"6 KOs","2 KOs"
"44262","16","11",0,"16 KOs","8 KOs"
"32250","18","3",2,"9 KOs","2 KOs"
"17259","32","10",19,"13 KOs","1 KOs"
"43306","54","72",26,"17 KOs","11 KOs"
"166611","29","11",4,"19 KOs","4 KOs"
"68034","26","23",8,"12 KOs","5 KOs"
"337908","21","8",2,"7 KOs","2 KOs"
"143341","12","7",5,"0 KOs","1 KOs"
"369023","21","3",0,"13 KOs","2 KOs"
"45793","28","54",6,"1 KOs","10 KOs"
"155243","15","7",2,"3 KOs","1 KOs"
"51718","12","16",3,"8 KOs","8 KOs"
"61343","34","9",12,"9 KOs","3 KOs"
"12727","17","18",2,"3 KOs","8 KOs"
"24062","31","11",1,"18 KOs","4 KOs"
"54900","27","13",6,"22 KOs","2 KOs"
"512416","11","2",0,"8 KOs","2 KOs"
"24951","17","4",2,"7 KOs","4 KOs"
"607269","9","2",1,"2 KOs","0 KOs"
"40942","46","45",12,"2 KOs","25 KOs"
"20196","28","13",1,"13 KOs","10 KOs"
"24640","47","46",21,"16 KOs","17 KOs"
"112334","49","6",5,"15 KOs","1 KOs"
"59750","23","7",2,"11 KOs","3 KOs"
"805023","12","0",0,"10 KOs","0 KOs"
"197677","80","30",32,"13 KOs","1 KOs"
"144432","18","10",2,"7 KOs","4 KOs"
"43809","31","19",6,"6 KOs","2 KOs"
"197751","21","6",7,"4 KOs","2 KOs"
"8071","34","11",0,"30 KOs","9 KOs"
"6655","18","8",0,"10 KOs","3 KOs"
"34983","12","12",3,"7 KOs","7 KOs"
"25334","40","48",9,"9 KOs","9 KOs"
"101339","29","6",1,"12 KOs","4 KOs"
"655335","24","15",4,"3 KOs","5 KOs"
"35079","27","29",2,"21 KOs","20 KOs"
"136682","29","25",2,"5 KOs","16 KOs"
"1145","29","11",1,"19 KOs","9 KOs"
"36152","20","6",4,"8 KOs","5 KOs"
"66212","37","5",3,"17 KOs","2 KOs"
"82766","22","20",8,"16 KOs","10 KOs"
"300","28","7",2,"21 KOs","1 KOs"
"80889","28","7",1,"9 KOs","5 KOs"
"120289","33","20",15,"9 KOs","5 KOs"
"144237","29","25",6,"7 KOs","5 KOs"
"19162","24","2",0,"18 KOs","2 KOs"
"27252","21","7",2,"13 KOs","6 KOs"
"19825","59","37",3,"20 KOs","1 KOs"
"76106","12","6",2,"10 KOs","2 KOs"
"181020","15","10",0,"2 KOs","4 KOs"
"76113","36","10",12,"8 KOs","1 KOs"
"16580","21","2",0,"12 KOs","1 KOs"
"24134","11","8",1,"6 KOs","4 KOs"
"169867","18","17",2,"6 KOs","9 KOs"
"82889","23","15",1,"2 KOs","1 KOs"
"13820","12","10",4,"6 KOs","3 KOs"
"65906","15","6",4,"4 KOs","4 KOs"
"149424","18","20",3,"4 KOs","9 KOs"
"15624","20","9",0,"10 KOs","7 KOs"
"31483","27","0",10,"19 KOs","0 KOs"
"24553","112","45",21,"36 KOs","16 KOs"
"102166","27","8",4,"5 KOs","0 KOs"
"40172","19","19",1,"10 KOs","8 KOs"
"75932","30","13",4,"13 KOs","2 KOs"
"63545","27","10",2,"16 KOs","4 KOs"
"95193","12","5",1,"4 KOs","1 KOs"
"39802","54","24",15,"16 KOs","6 KOs"
"7522","21","2",1,"21 KOs","1 KOs"
"170518","17","14",2,"11 KOs","7 KOs"
"3610","40","25",2,"26 KOs","17 KOs"
"237756","38","8",1,"25 KOs","1 KOs"
"57","41","24",0,"14 KOs","17 KOs"
"15421","35","3",1,"17 KOs","3 KOs"
"124312","26","10",2,"12 KOs","2 KOs"
"191265","25","8",0,"4 KOs","2 KOs"
"15204","40","13",0,"11 KOs","8 KOs"
"50046","24","11",4,"9 KOs","4 KOs"
"9344","37","5",1,"23 KOs","3 KOs"
"214418","17","7",1,"6 KOs","2 KOs"
"199809","26","7",6,"1 KOs","2 KOs"
"713680","20","0",0,"10 KOs","0 KOs"
"12620","25","16",4,"3 KOs","3 KOs"
"10720","23","9",6,"16 KOs","4 KOs"
"5077","17","5",2,"9 KOs","2 KOs"
"31478","40","25",4,"18 KOs","2 KOs"
"31549","46","23",5,"19 KOs","13 KOs"
"98139","21","6",0,"13 KOs","0 KOs"
"424617","44","30",9,"17 KOs","7 KOs"
"27851","18","16",1,"6 KOs","2 KOs"
"30524","17","3",1,"8 KOs","2 KOs"
"760564","13","1",0,"5 KOs","0 KOs"
"59602","50","4",2,"14 KOs","1 KOs"
"175992","18","12",7,"3 KOs","1 KOs"
"244340","50","30",13,"8 KOs","5 KOs"
"33352","27","3",0,"5 KOs","3 KOs"
"201189","27","14",0,"18 KOs","9 KOs"
"118016","30","1",1,"12 KOs","0 KOs"
"36171","45","11",2,"19 KOs","7 KOs"
"30270","20","8",0,"14 KOs","6 KOs"
"265244","23","10",2,"15 KOs","4 KOs"
"241082","26","15",0,"16 KOs","7 KOs"
"113024","12","7",3,"5 KOs","5 KOs"
"29438","18","12",1,"8 KOs","6 KOs"
"46454","29","17",5,"18 KOs","10 KOs"
"39784","23","6",1,"3 KOs","3 KOs"
"87361","27","8",3,"8 KOs","5 KOs"
"33724","34","19",0,"12 KOs","4 KOs"
"28979","18","10",4,"10 KOs","4 KOs"
"7667","23","13",0,"15 KOs","3 KOs"
"19928","14","1",2,"7 KOs","1 KOs"
"88526","34","4",4,"7 KOs","1 KOs"
"234125","8","6",2,"3 KOs","2 KOs"
"52135","34","10",0,"18 KOs","3 KOs"
"143998","13","8",0,"6 KOs","5 KOs"
"548956","16","0",0,"3 KOs","0 KOs"
"104700","36","10",27,"13 KOs","4 KOs"
"14918","9","3",1,"7 KOs","0 KOs"
"14167","34","9",0,"26 KOs","3 KOs"
"16313","13","20",3,"3 KOs","7 KOs"
"166870","13","6",2,"10 KOs","1 KOs"
"77426","5","6",1,"2 KOs","2 KOs"
"89952","29","14",10,"11 KOs","5 KOs"
"285332","12","12",2,"3 KOs","3 KOs"
"93617","21","4",1,"14 KOs","2 KOs"
"94075","28","4",3,"8 KOs","0 KOs"
"2485","24","21",0,"16 KOs","13 KOs"
"26894","26","15",2,"14 KOs","11 KOs"
"184138","15","12",2,"2 KOs","1 KOs"
"1261","30","13",1,"15 KOs","7 KOs"
"57439","22","14",3,"12 KOs","2 KOs"
"457381","21","12",0,"12 KOs","7 KOs"
"21585","18","15",4,"3 KOs","4 KOs"
"348286","25","13",8,"8 KOs","2 KOs"
"4329","14","1",0,"7 KOs","1 KOs"
"122582","15","10",0,"10 KOs","5 KOs"
"10949","26","5",1,"19 KOs","3 KOs"
"48102","48","11",8,"9 KOs","0 KOs"
"80429","14","11",1,"6 KOs","7 KOs"
"60134","16","19",4,"7 KOs","6 KOs"
"158311","18","9",0,"2 KOs","1 KOs"
"15936","43","20",9,"12 KOs","1 KOs"
"345640","24","13",1,"16 KOs","5 KOs"
"7946","28","4",1,"13 KOs","3 KOs"
"37784","27","11",3,"17 KOs","3 KOs"
"149000","46","22",11,"17 KOs","10 KOs"
"52363","26","17",2,"24 KOs","13 KOs"
"103978","39","26",3,"16 KOs","8 KOs"
"37112","13","5",1,"5 KOs","1 KOs"
"7406","40","20",2,"33 KOs","12 KOs"
"46766","41","20",3,"15 KOs","11 KOs"
"43701","80","56",18,"35 KOs","6 KOs"
"86100","13","7",4,"1 KOs","1 KOs"
"14332","12","6",0,"3 KOs","2 KOs"
"340300","27","6",4,"8 KOs","1 KOs"
"48817","27","17",8,"11 KOs","5 KOs"
"276960","18","10",0,"11 KOs","3 KOs"
"35508","20","8",3,"16 KOs","4 KOs"
"73112","33","16",2,"21 KOs","7 KOs"
"36639","24","12",2,"14 KOs","3 KOs"
"458814","37","14",4,"10 KOs","1 KOs"
"5653","25","10",0,"13 KOs","8 KOs"
"4218","33","15",3,"23 KOs","9 KOs"
"92152","25","12",2,"21 KOs","5 KOs"
"10284","20","33",5,"6 KOs","11 KOs"
"234557","27","19",6,"6 KOs","4 KOs"
"51","37","33",3,"15 KOs","2 KOs"
"39906","31","22",17,"22 KOs","5 KOs"
"1746","35","4",3,"28 KOs","3 KOs"
"648299","20","1",0,"10 KOs","1 KOs"
"3871","28","9",1,"18 KOs","1 KOs"
"9058","18","2",0,"11 KOs","0 KOs"
"34766","40","23",5,"19 KOs","18 KOs"
"389950","24","14",0,"13 KOs","3 KOs"
"731","24","5",0,"22 KOs","5 KOs"
"36668","9","11",1,"1 KOs","6 KOs"
"84421","22","25",4,"5 KOs","17 KOs"
"76207","8","4",0,"5 KOs","2 KOs"
"14343","25","5",2,"2 KOs","1 KOs"
"48832","17","13",1,"4 KOs","1 KOs"
"83917","10","2",4,"2 KOs","0 KOs"
"228982","9","4",1,"4 KOs","0 KOs"
"531179","11","0",1,"9 KOs","0 KOs"
"33105","12","13",0,"6 KOs","4 KOs"
"99712","31","25",2,"9 KOs","6 KOs"
"129476","27","3",4,"7 KOs","0 KOs"
"107221","18","6",0,"5 KOs","2 KOs"
"378966","13","5",1,"6 KOs","1 KOs"
"79821","68","42",38,"16 KOs","3 KOs"
"545559","24","10",3,"8 KOs","5 KOs"
"7976","31","4",0,"21 KOs","3 KOs"
"2061","12","7",2,"2 KOs","2 KOs"
"21958","18","6",0,"14 KOs","4 KOs"
"53902","9","4",3,"4 KOs","1 KOs"
"147920","23","8",3,"1 KOs","0 KOs"
"147634","6","2",1,"2 KOs","0 KOs"
"159182","17","12",2,"8 KOs","1 KOs"
"34134","16","10",3,"2 KOs","2 KOs"
"61839","17","11",1,"11 KOs","2 KOs"
"22152","28","18",3,"8 KOs","0 KOs"
"135691","28","4",4,"11 KOs","2 KOs"
"70176","21","8",5,"9 KOs","1 KOs"
"31856","4","1",0,"4 KOs","1 KOs"
"9098","27","5",1,"14 KOs","3 KOs"
"110518","21","4",1,"16 KOs","4 KOs"
"97217","31","20",2,"18 KOs","4 KOs"
"2837","22","2",0,"14 KOs","0 KOs"
"30367","18","3",0,"13 KOs","3 KOs"
"106343","32","11",0,"24 KOs","10 KOs"
"209882","57","21",0,"22 KOs","9 KOs"
"149014","34","11",10,"14 KOs","4 KOs"
"130091","25","15",7,"19 KOs","4 KOs"
"88801","10","7",1,"2 KOs","4 KOs"
"9222","32","8",1,"15 KOs","6 KOs"
"49270","49","36",17,"19 KOs","10 KOs"
"111193","19","11",12,"8 KOs","1 KOs"
"363061","27","9",0,"15 KOs","4 KOs"
"521566","15","6",1,"8 KOs","3 KOs"
"5445","29","12",3,"12 KOs","5 KOs"
"83519","13","10",5,"5 KOs","5 KOs"
"37160","18","9",1,"5 KOs","1 KOs"
"205013","11","6",3,"5 KOs","2 KOs"
"16327","33","8",0,"27 KOs","2 KOs"
"26656","26","11",1,"7 KOs","2 KOs"
"101288","21","19",1,"8 KOs","6 KOs"
"69088","25","17",4,"2 KOs","0 KOs"
"47316","33","44",24,"4 KOs","7 KOs"
"811","18","8",1,"10 KOs","1 KOs"
"40808","37","26",5,"20 KOs","13 KOs"
"31462","68","35",11,"7 KOs","15 KOs"
"52790","12","20",5,"3 KOs","7 KOs"
"369054","27","5",0,"16 KOs","3 KOs"
"178707","8","3",0,"8 KOs","3 KOs"
"42202","16","2",1,"1 KOs","2 KOs"
"10948","12","7",1,"8 KOs","3 KOs"
"9424","37","53",8,"10 KOs","17 KOs"
"242076","54","23",5,"23 KOs","3 KOs"
"360908","11","5",0,"5 KOs","2 KOs"
"13953","15","5",0,"6 KOs","3 KOs"
"267710","18","2",0,"7 KOs","0 KOs"
"367652","15","3",2,"1 KOs","0 KOs"
"55225","21","0",0,"9 KOs","0 KOs"
"16971","28","19",2,"18 KOs","2 KOs"
"25363","25","6",4,"12 KOs","1 KOs"
"320831","8","1",1,"6 KOs","0 KOs"
"261165","17","14",1,"5 KOs","1 KOs"
"116231","23","5",7,"11 KOs","1 KOs"
"24695","21","38",2,"10 KOs","7 KOs"
"53706","20","4",0,"8 KOs","3 KOs"
"70444","23","28",9,"11 KOs","7 KOs"
"214444","12","4",0,"7 KOs","1 KOs"
"199416","20","6",1,"6 KOs","3 KOs"
"63052","44","27",10,"5 KOs","5 KOs"
"421148","14","4",0,"10 KOs","2 KOs"
"347744","19","5",1,"6 KOs","1 KOs"
"504885","34","27",14,"4 KOs","5 KOs"
"9830","25","23",7,"5 KOs","6 KOs"
"106467","18","5",0,"11 KOs","3 KOs"
"27554","26","24",4,"14 KOs","10 KOs"
"144929","6","1",0,"6 KOs","1 KOs"
"336244","13","3",0,"10 KOs","1 KOs"
"55383","26","6",9,"18 KOs","4 KOs"
"455955","15","7",0,"13 KOs","6 KOs"
"603792","23","1",0,"17 KOs","1 KOs"
"102259","19","6",1,"4 KOs","1 KOs"
"7018","38","8",1,"14 KOs","5 KOs"
"24325","26","17",1,"24 KOs","1 KOs"
"144794","24","10",6,"6 KOs","2 KOs"
"7531","31","21",0,"28 KOs","8 KOs"
"10072","32","12",9,"9 KOs","3 KOs"
"161686","42","21",10,"18 KOs","4 KOs"
"17176","40","7",0,"24 KOs","1 KOs"
"110323","25","5",5,"11 KOs","3 KOs"
"14954","25","29",2,"11 KOs","12 KOs"
"57440","28","2",0,"9 KOs","1 KOs"
"106375","27","15",4,"18 KOs","3 KOs"
"21658","16","19",3,"2 KOs","7 KOs"
"255328","11","10",4,"2 KOs","0 KOs"
"9730","31","16",3,"18 KOs","4 KOs"
"492926","30","8",1,"22 KOs","3 KOs"
"89801","11","2",0,"9 KOs","2 KOs"
"45018","11","2",0,"8 KOs","2 KOs"
"52151","11","3",5,"6 KOs","1 KOs"
"24670","17","4",0,"11 KOs","3 KOs"
"91164","20","7",0,"13 KOs","5 KOs"
"6772","26","3",0,"18 KOs","2 KOs"
"11924","46","19",20,"21 KOs","2 KOs"
"252394","13","6",2,"8 KOs","4 KOs"
"88220","20","13",5,"10 KOs","6 KOs"
"273675","22","2",1,"9 KOs","2 KOs"
"117706","24","7",2,"11 KOs","0 KOs"
"85267","14","15",4,"6 KOs","5 KOs"
"725959","17","3",1,"10 KOs","1 KOs"
"22741","13","35",1,"11 KOs","16 KOs"
